boardid;tradedate;shortname;secid;numtrades;value;open;low;high;legalcloseprice;waprice;close;volume;marketprice2;marketprice3;admittedquote;mp2valtrd;marketprice3tradesvalue;admittedvalue;waval;tradingsession;currencyid;trendclspr
TQBR;2022-12-12;Совкомфлот;FLOT;1615;8471347.3;39.55;38.5;39.55;38.6;38.76;38.6;218560;38.76;38.76;38.6;8471347.3;8471347.3;8471347.3;0;3;SUR;-0.05
TQBR;2022-12-13;Совкомфлот;FLOT;1473;9247915.1;38.6;38.28;38.87;38.57;38.55;38.57;239900;38.55;38.55;38.57;9247915.1;9247915.1;9247915.1;0;3;SUR;-0.08
TQBR;2022-12-14;Совкомфлот;FLOT;2660;14574210.3;38.56;37.62;38.68;37.76;38.13;37.76;382230;38.13;38.13;37.76;14574210.3;14574210.3;14574210.3;0;3;SUR;-2.1
TQBR;2022-12-15;Совкомфлот;FLOT;2340;15055594.7;37.76;37.21;37.76;37.3;37.4;37.3;402570;37.4;37.4;37.3;15055594.7;15055594.7;15055594.7;0;3;SUR;-1.22
TQBR;2022-12-16;Совкомфлот;FLOT;2891;29059961.8;37.2;34.51;37.9;37.4;37.28;37.4;779410;37.28;37.28;37.4;29059961.8;29059961.8;29059961.8;0;3;SUR;0.27
TQBR;2022-12-19;Совкомфлот;FLOT;2600;19810319.9;37.85;36.57;37.9;36.69;36.92;36.69;536560;36.92;36.92;36.69;19810319.9;19810319.9;19810319.9;0;3;SUR;-1.9
TQBR;2022-12-20;Совкомфлот;FLOT;2726;29483581.5;36.82;36.08;37.59;37.02;36.76;37.02;802150;36.76;36.76;37.02;29483581.5;29483581.5;29483581.5;0;3;SUR;0.9
TQBR;2022-12-21;Совкомфлот;FLOT;6094;74130496.0;37.3;36.69;39.18;37.52;38.08;37.52;1946500;38.08;38.08;37.52;74130496.0;74130496.0;74130496.0;0;3;SUR;1.35
TQBR;2022-12-22;Совкомфлот;FLOT;3685;48017229.4;37.9;37.04;39.1;37.62;38.23;37.62;1255900;38.23;38.23;37.62;48017229.4;48017229.4;48017229.4;0;3;SUR;0.27
TQBR;2022-12-23;Совкомфлот;FLOT;1767;22248999.7;37.22;37.22;38.1;37.86;37.84;37.86;587980;37.84;37.84;37.86;22248999.7;22248999.7;22248999.7;0;3;SUR;0.64
TQBR;2022-12-26;Совкомфлот;FLOT;2286;31539786.2;37.99;37.52;38.1;37.86;37.83;37.86;833190;37.85;37.85;37.86;31539786.2;31539786.2;31539786.2;0;3;SUR;0.0
TQBR;2022-12-27;Совкомфлот;FLOT;3302;44211353.2;37.86;37.26;38.16;37.88;37.88;37.88;1167240;37.88;37.88;37.88;44211353.2;44211353.2;44211353.2;0;3;SUR;0.05
TQBR;2022-12-28;Совкомфлот;FLOT;2244;21395314.8;37.9;37.39;38.0;37.48;37.73;37.48;567080;37.73;37.73;37.48;21395314.8;21395314.8;21395314.8;0;3;SUR;-1.06
TQBR;2022-12-29;Совкомфлот;FLOT;3217;20602396.4;37.46;37.0;37.97;37.54;37.56;37.54;548450;37.56;37.56;37.54;20602396.4;20602396.4;20602396.4;0;3;SUR;0.16
TQBR;2022-12-30;Совкомфлот;FLOT;1900;11603422.3;37.96;37.52;37.96;37.62;37.67;37.62;308060;37.67;37.67;37.62;11603422.3;11603422.3;11603422.3;0;3;SUR;0.21
TQBR;2023-01-03;Совкомфлот;FLOT;1597;9398782.7;37.6;37.5;38.0;37.96;37.86;37.96;248270;37.86;37.86;37.96;9398782.7;9398782.7;9398782.7;0;3;SUR;0.9
TQBR;2023-01-04;Совкомфлот;FLOT;3921;43260550.2;37.96;37.2;38.5;38.19;38.13;38.19;1134410;38.13;38.13;38.19;43260550.2;43260550.2;43260550.2;0;3;SUR;0.61
TQBR;2023-01-05;Совкомфлот;FLOT;1644;11281069.5;38.39;38.02;38.63;38.4;38.33;38.4;294460;38.31;38.31;38.4;11281069.5;11281069.5;11281069.5;0;3;SUR;0.55
TQBR;2023-01-06;Совкомфлот;FLOT;1245;6981885.9;38.54;38.1;38.54;38.35;38.27;38.35;182420;38.27;38.27;38.35;6981885.9;6981885.9;6981885.9;0;3;SUR;-0.13
TQBR;2023-01-09;Совкомфлот;FLOT;8070;79164954.3;38.3;38.3;39.98;39.08;39.4;39.08;2009430;39.4;39.4;39.08;79164954.3;79164954.3;79164954.3;0;3;SUR;1.9
TQBR;2023-01-10;Совкомфлот;FLOT;4474;41993829.0;39.08;37.9;39.74;38.63;38.5;38.63;1090870;38.5;38.5;38.63;41993829.0;41993829.0;41993829.0;0;3;SUR;-1.15
TQBR;2023-01-11;Совкомфлот;FLOT;3887;35876986.2;38.64;38.44;39.4;39.23;39.07;39.23;918230;39.07;39.07;39.23;35876986.2;35876986.2;35876986.2;0;3;SUR;1.55
TQBR;2023-01-12;Совкомфлот;FLOT;2546;23671381.6;39.6;39.23;39.75;39.34;39.45;39.34;600090;39.45;39.45;39.34;23671381.6;23671381.6;23671381.6;0;3;SUR;0.28
TQBR;2023-01-13;Совкомфлот;FLOT;3391;35754643.2;39.51;39.3;39.98;39.7;39.66;39.7;901440;39.66;39.66;39.7;35754643.2;35754643.2;35754643.2;0;3;SUR;0.92
TQBR;2023-01-16;Совкомфлот;FLOT;5630;63338996.7;40.0;39.76;40.89;40.54;40.48;40.54;1564800;40.48;40.48;;63338996.7;63338996.7;;0;3;SUR;2.12
TQBR;2023-01-17;Совкомфлот;FLOT;41303;735321044.6;41.0;40.54;45.44;42.85;43.78;42.85;16794240;43.78;43.78;;735321044.6;735321044.6;;0;3;SUR;5.7
TQBR;2023-01-18;Совкомфлот;FLOT;11308;147451999.3;42.38;41.72;43.55;42.6;42.58;42.6;3463070;42.58;42.58;;147451999.3;147451999.3;;0;3;SUR;-0.58
TQBR;2023-01-19;Совкомфлот;FLOT;9523;98128371.7;42.76;40.54;43.5;41.09;41.87;41.09;2343880;41.87;41.87;;98128371.7;98128371.7;;0;3;SUR;-3.54
TQBR;2023-01-20;Совкомфлот;FLOT;4526;47862549.2;41.46;40.54;42.4;41.51;41.62;41.51;1150050;41.62;41.62;;47862549.2;47862549.2;;0;3;SUR;1.02
TQBR;2023-01-23;Совкомфлот;FLOT;7760;87786536.8;42.4;41.61;43.39;42.83;42.78;42.83;2052060;42.78;42.78;;87786536.8;87786536.8;;0;3;SUR;3.18
TQBR;2023-01-24;Совкомфлот;FLOT;6790;89336606.7;42.9;42.12;43.75;42.45;43.11;42.45;2072320;43.11;43.11;;89336606.7;89336606.7;;0;3;SUR;-0.89
TQBR;2023-01-25;Совкомфлот;FLOT;2956;24460274.1;42.46;41.84;42.99;42.1;42.12;42.1;580720;42.12;42.12;;24460274.1;24460274.1;;0;3;SUR;-0.82
TQBR;2023-01-26;Совкомфлот;FLOT;2820;21296846.2;42.49;41.8;42.49;41.83;42.15;41.83;505290;42.15;42.15;;21296846.2;21296846.2;;0;3;SUR;-0.64
TQBR;2023-01-27;Совкомфлот;FLOT;7396;99307793.6;42.18;41.86;44.17;42.38;43.13;42.38;2302280;43.13;43.13;;99307793.6;99307793.6;;0;3;SUR;1.31
TQBR;2023-01-30;Совкомфлот;FLOT;4476;45350158.6;42.85;42.5;43.34;43.09;42.98;43.09;1055250;42.98;42.98;;45350158.6;45350158.6;;0;3;SUR;1.68
TQBR;2023-01-31;Совкомфлот;FLOT;41200;718097365.9;43.25;42.97;47.44;45.5;45.66;45.5;15725750;45.66;45.66;;718097365.9;718097365.9;;0;3;SUR;5.59
TQBR;2023-02-01;Совкомфлот;FLOT;85171;2043197555.3;46.04;46.03;52.47;47.3;49.65;47.3;41065750;49.75;49.75;;2043197555.3;2043197555.3;;0;3;SUR;3.96
TQBR;2023-02-02;Совкомфлот;FLOT;27715;594344952.3;47.27;47.27;49.42;48.23;48.22;48.23;12256170;48.49;48.49;;594344952.3;594344952.3;;0;3;SUR;1.97
TQBR;2023-02-03;Совкомфлот;FLOT;19415;367651896.4;48.8;46.87;49.1;47.85;47.92;47.85;7619880;48.25;48.25;;367651896.4;367651896.4;;0;3;SUR;-0.79
TQBR;2023-02-06;Совкомфлот;FLOT;13976;274293751.1;48.0;47.81;49.76;48.4;48.15;48.4;5645900;48.58;48.58;;274293751.1;274293751.1;;0;3;SUR;1.15
TQBR;2023-02-07;Совкомфлот;FLOT;11175;280157496.0;48.95;47.85;49.77;48.48;48.89;48.48;5730840;48.89;48.89;;280157496.0;280157496.0;;0;3;SUR;0.17
TQBR;2023-02-08;Совкомфлот;FLOT;9833;202710144.3;48.3;47.66;48.75;47.75;47.43;47.75;4212460;48.12;48.12;;202710144.3;202710144.3;;0;3;SUR;-1.51
TQBR;2023-02-09;Совкомфлот;FLOT;7970;114949939.2;47.8;47.0;48.0;47.35;47.36;47.35;2427130;47.36;47.36;;114949939.2;114949939.2;;0;3;SUR;-0.84
TQBR;2023-02-10;Совкомфлот;FLOT;7175;100920420.1;48.46;46.2;48.46;47.0;47.06;47.0;2144700;47.06;47.06;;100920420.1;100920420.1;;0;3;SUR;-0.74
TQBR;2023-02-13;Совкомфлот;FLOT;7137;99824951.8;47.15;46.64;47.94;47.04;47.25;47.04;2112700;47.25;47.25;;99824951.8;99824951.8;;0;3;SUR;0.09
TQBR;2023-02-14;Совкомфлот;FLOT;10205;135897037.3;47.05;45.66;47.22;45.99;45.67;45.99;2947800;46.1;46.1;;135897037.3;135897037.3;;0;3;SUR;-2.23
TQBR;2023-02-15;Совкомфлот;FLOT;13762;190189341.5;45.89;43.7;45.89;43.71;44.72;43.71;4253250;44.72;44.72;;190189341.5;190189341.5;;0;3;SUR;-4.96
TQBR;2023-02-16;Совкомфлот;FLOT;12200;203286983.3;44.1;43.72;46.92;45.0;45.67;45.0;4451010;45.67;45.67;;203286983.3;203286983.3;;0;3;SUR;2.95
TQBR;2023-02-17;Совкомфлот;FLOT;4712;73415661.4;45.1;44.5;45.76;45.16;44.82;45.16;1623430;45.22;45.22;;73415661.4;73415661.4;;0;3;SUR;0.36
TQBR;2023-02-20;Совкомфлот;FLOT;5059;69485186.3;45.16;44.51;46.2;45.83;45.32;45.83;1533060;45.32;45.32;;69485186.3;69485186.3;;0;3;SUR;1.48
TQBR;2023-02-21;Совкомфлот;FLOT;10041;185517174.5;46.43;44.8;47.69;46.31;46.55;46.31;3985360;46.55;46.55;;185517174.5;185517174.5;;0;3;SUR;1.05
TQBR;2023-02-22;Совкомфлот;FLOT;11517;221132296.6;46.6;46.11;48.08;47.19;47.43;47.19;4661880;47.43;47.43;;221132296.6;221132296.6;;0;3;SUR;1.9
TQBR;2023-02-24;Совкомфлот;FLOT;4407;51541865.6;47.37;46.7;47.83;47.47;47.32;47.47;1089290;47.32;47.32;;51541865.6;51541865.6;;0;3;SUR;0.59
TQBR;2023-02-27;Совкомфлот;FLOT;6140;118169034.3;47.32;46.81;48.35;48.2;47.91;48.2;2466650;47.91;47.91;;118169034.3;118169034.3;;0;3;SUR;1.54
TQBR;2023-02-28;Совкомфлот;FLOT;10896;190122478.8;48.63;48.29;49.62;49.21;48.96;49.21;3883810;48.95;48.95;;190122478.8;190122478.8;;0;3;SUR;2.1
TQBR;2023-03-01;Совкомфлот;FLOT;6219;129463898.3;49.33;48.94;49.76;49.45;49.45;49.45;2618340;49.45;49.45;;129463898.3;129463898.3;;0;3;SUR;0.49
TQBR;2023-03-02;Совкомфлот;FLOT;7647;166511532.2;49.43;47.82;49.65;48.79;48.79;48.79;3412510;48.79;48.79;;166511532.2;166511532.2;;0;3;SUR;-1.33
TQBR;2023-03-03;Совкомфлот;FLOT;5627;113082857.2;48.96;48.51;50.49;49.55;49.42;49.55;2288260;49.42;49.42;;113082857.2;113082857.2;;0;3;SUR;1.56
TQBR;2023-03-06;Совкомфлот;FLOT;30353;795939155.0;49.99;49.91;53.58;53.0;52.2;53.0;15247420;52.2;52.2;;795939155.0;795939155.0;;0;3;SUR;6.96
TQBR;2023-03-07;Совкомфлот;FLOT;23361;698829384.0;54.16;51.51;55.25;54.03;53.74;54.03;13002820;53.74;53.74;;698829384.0;698829384.0;;0;3;SUR;1.94
TQBR;2023-03-09;Совкомфлот;FLOT;48640;1332510312.1;54.43;54.17;58.0;57.9;56.7;57.99;23503070;56.62;56.62;;1241682897.5;1241682897.5;;0;3;SUR;7.33
TQBR;2023-03-10;Совкомфлот;FLOT;22740;663672441.3;57.51;56.9;58.65;57.77;57.75;57.86;11491840;57.76;57.76;;616017807.9;616017807.9;;0;3;SUR;-0.22
TQBR;2023-03-13;Совкомфлот;FLOT;38940;1176026916.1;58.19;57.9;61.8;59.21;59.54;61.2;19751510;59.28;59.28;;939773467.1;939773467.1;;0;3;SUR;5.77
TQBR;2023-03-14;Совкомфлот;FLOT;31797;804683461.2;60.97;58.53;61.0;59.7;59.8;59.41;13457180;59.82;59.82;;715267995.4;715267995.4;;0;3;SUR;-2.92
TQBR;2023-03-15;Совкомфлот;FLOT;28601;657745853.4;59.45;57.1;60.15;58.3;58.67;59.31;11209560;58.37;58.37;;449356121.4;449356121.4;;0;3;SUR;-0.17
TQBR;2023-03-16;Совкомфлот;FLOT;21574;532461698.6;59.51;57.02;59.63;58.62;58.42;57.91;9113850;58.44;58.44;;325173212.0;325173212.0;;0;3;SUR;-2.36
TQBR;2023-03-17;Совкомфлот;FLOT;25340;612513619.2;57.91;55.4;58.61;57.62;57.32;57.69;10686120;57.3;57.3;;566563513.5;566563513.5;;0;3;SUR;-0.38
TQBR;2023-03-20;Совкомфлот;FLOT;49928;1493149840.6;58.27;57.89;61.4;60.0;60.01;60.92;24879830;59.9;59.9;;1223131232.2;1223131232.2;;0;3;SUR;5.6
TQBR;2023-03-21;Совкомфлот;FLOT;43262;1288486847.8;61.22;59.1;62.2;60.36;60.78;60.03;21155590;60.95;60.95;;1218712567.8;1218712567.8;;0;3;SUR;-1.46
TQBR;2023-03-22;Совкомфлот;FLOT;32446;673066938.9;60.0;55.15;60.0;58.54;58.53;58.66;11499370;58.51;58.51;;601477128.7;601477128.7;;0;3;SUR;-2.28
TQBR;2023-03-23;Совкомфлот;FLOT;9898;151877398.9;58.67;57.92;58.95;58.4;58.42;58.42;2599710;58.42;58.42;;127142207.7;127142207.7;;0;3;SUR;-0.41
TQBR;2023-03-24;Совкомфлот;FLOT;22377;553079578.2;58.44;58.2;60.27;59.06;59.33;59.23;9305090;59.45;59.45;;498733415.0;498733415.0;;0;3;SUR;1.39
TQBR;2023-03-27;Совкомфлот;FLOT;13549;322406013.3;59.79;59.0;59.87;59.29;59.39;59.42;5422520;59.47;59.47;;258866984.7;258866984.7;;0;3;SUR;0.32
TQBR;2023-03-28;Совкомфлот;FLOT;11282;196573862.2;59.42;58.6;59.75;59.1;59.07;59.12;3327980;59.07;59.07;;177029986.3;177029986.3;;0;3;SUR;-0.5
TQBR;2023-03-29;Совкомфлот;FLOT;6167;111661678.5;59.3;58.81;59.3;59.13;59.06;59.06;1890780;59.04;59.04;;88181752.6;88181752.6;;0;3;SUR;-0.1
TQBR;2023-03-30;Совкомфлот;FLOT;7299;112150929.7;59.17;58.62;59.18;58.94;58.94;58.99;1902750;58.94;58.94;;93201572.2;93201572.2;;0;3;SUR;-0.12
TQBR;2023-03-31;Совкомфлот;FLOT;12102;173933155.1;59.1;57.51;59.1;58.26;58.31;58.26;2983070;58.31;58.31;;156033631.7;156033631.7;;0;3;SUR;-1.24
TQBR;2023-04-03;Совкомфлот;FLOT;11499;226310217.9;58.26;58.26;59.62;59.38;59.2;59.59;3822520;59.18;59.18;;196790089.4;196790089.4;;0;3;SUR;2.28
TQBR;2023-04-04;Совкомфлот;FLOT;10770;196468117.3;59.85;57.64;59.85;59.35;59.34;59.61;3310790;59.5;59.5;;132131587.7;132131587.7;;0;3;SUR;0.03
TQBR;2023-04-05;Совкомфлот;FLOT;10062;181136489.2;59.5;58.76;59.58;59.01;59.09;59.21;3065670;59.07;59.07;;150813044.5;150813044.5;;0;3;SUR;-0.67
TQBR;2023-04-06;Совкомфлот;FLOT;9170;170737540.4;59.4;58.9;59.67;59.12;59.28;59.32;2880250;59.27;59.27;;149460400.0;149460400.0;;0;3;SUR;0.19
TQBR;2023-04-07;Совкомфлот;FLOT;95083;3201270238.9;59.4;59.11;65.52;63.79;63.27;64.4;50602140;62.99;62.99;;2578544247.1;2578544247.1;;0;3;SUR;8.56
TQBR;2023-04-10;Совкомфлот;FLOT;51025;1529148749.8;65.25;63.72;66.4;65.0;65.18;65.62;23458010;65.16;65.16;;1378579793.3;1378579793.3;;0;3;SUR;1.89
TQBR;2023-04-11;Совкомфлот;FLOT;33271;888595147.9;66.0;61.8;66.0;64.7;64.58;64.82;13755940;64.54;64.54;;734916981.6;734916981.6;;0;3;SUR;-1.22
TQBR;2023-04-12;Совкомфлот;FLOT;114222;3962653338.4;65.4;60.06;67.69;61.64;63.83;61.34;62077110;63.95;63.95;;3772569439.8;3772569439.8;;0;3;SUR;-5.37
TQBR;2023-04-13;Совкомфлот;FLOT;38259;825887321.7;61.34;59.33;61.98;59.76;60.23;60.1;13712800;60.21;60.21;;684889314.0;684889314.0;;0;3;SUR;-2.02
TQBR;2023-04-14;Совкомфлот;FLOT;13601;312986982.2;60.1;60.01;60.98;60.17;60.31;60.38;5190000;60.3;60.3;;251589912.0;251589912.0;;0;3;SUR;0.47
TQBR;2023-04-17;Совкомфлот;FLOT;18830;447957088.4;60.3;60.06;60.65;60.37;60.37;60.42;7420640;60.36;60.36;;374352015.1;374352015.1;;0;3;SUR;0.07
TQBR;2023-04-18;Совкомфлот;FLOT;19959;465324841.8;60.2;60.05;60.8;60.23;60.35;60.49;7710390;60.33;60.33;;359207736.0;359207736.0;;0;3;SUR;0.12
TQBR;2023-04-19;Совкомфлот;FLOT;22337;473975362.4;60.58;59.35;60.78;59.8;60.09;60.12;7887140;60.11;60.11;;424222181.4;424222181.4;;0;3;SUR;-0.61
TQBR;2023-04-20;Совкомфлот;FLOT;22301;390919031.9;60.11;58.5;60.25;59.49;59.31;59.33;6591490;59.28;59.28;;338760542.9;338760542.9;;0;3;SUR;-1.31
TQBR;2023-04-21;Совкомфлот;FLOT;16606;272795634.7;59.62;58.6;59.62;58.85;58.86;58.74;4634310;58.87;58.87;;229802850.9;229802850.9;;0;3;SUR;-0.99
TQBR;2023-04-24;Совкомфлот;FLOT;13642;237964340.6;58.98;58.1;60.3;59.16;59.14;59.16;4023670;59.13;59.13;;214931612.7;214931612.7;;0;3;SUR;0.72
TQBR;2023-04-25;Совкомфлот;FLOT;11536;199416629.7;59.3;59.0;59.75;59.53;59.35;59.51;3359850;59.26;59.26;;143988095.4;143988095.4;;0;3;SUR;0.59
TQBR;2023-04-26;Совкомфлот;FLOT;47956;1284710459.8;59.8;59.41;62.5;61.42;61.38;61.14;20928760;61.39;61.39;;1231727584.7;1231727584.7;;0;3;SUR;2.74
TQBR;2023-04-27;Совкомфлот;FLOT;16449;343369787.4;61.48;60.07;61.48;60.44;60.59;60.82;5667460;60.56;60.56;;289824118.0;289824118.0;;0;3;SUR;-0.52
TQBR;2023-04-28;Совкомфлот;FLOT;12427;217675647.1;60.97;59.64;60.97;60.05;60.16;59.92;3618430;60.18;60.18;;177210054.4;177210054.4;;0;3;SUR;-1.48
TQBR;2023-05-02;Совкомфлот;FLOT;25540;433550613.6;59.65;55.82;60.75;58.21;58.49;58.25;7412880;58.46;58.46;;353530328.4;353530328.4;;0;3;SUR;-2.79
TQBR;2023-05-03;Совкомфлот;FLOT;28140;443506744.7;58.25;54.8;58.52;56.05;56.48;55.12;7853000;56.87;56.87;;318721585.3;318721585.3;;0;3;SUR;-5.37
TQBR;2023-05-04;Совкомфлот;FLOT;13897;186945690.5;55.2;54.86;56.96;56.08;56.09;56.65;3332700;56.07;56.07;;169147530.4;169147530.4;;0;3;SUR;2.78
TQBR;2023-05-05;Совкомфлот;FLOT;10645;156924184.0;56.82;56.0;57.98;57.37;57.29;56.64;2739010;57.34;57.34;;133471038.3;133471038.3;;0;3;SUR;-0.02
TQBR;2023-05-08;Совкомфлот;FLOT;5837;69122675.1;56.89;55.72;57.47;56.43;56.52;55.9;1223030;56.61;56.61;;54444423.6;54444423.6;;0;3;SUR;-1.31
TQBR;2023-05-10;Совкомфлот;FLOT;21974;369334297.3;56.44;55.96;59.58;58.09;58.0;58.59;6367900;57.87;57.87;;296598858.2;296598858.2;;0;3;SUR;4.81
TQBR;2023-05-11;Совкомфлот;FLOT;23758;481985654.9;58.98;57.32;60.25;59.63;59.24;58.9;8136310;59.45;59.45;;276547284.2;276547284.2;;0;3;SUR;0.53
TQBR;2023-05-12;Совкомфлот;FLOT;16020;316336244.9;59.34;58.0;60.18;59.47;59.48;59.37;5318090;59.49;59.49;;282926128.6;282926128.6;;0;3;SUR;0.8
TQBR;2023-05-15;Совкомфлот;FLOT;12806;225012282.0;60.3;59.2;60.6;60.25;60.21;60.38;3737090;60.24;60.24;;179079527.1;179079527.1;;0;3;SUR;1.7
TQBR;2023-05-16;Совкомфлот;FLOT;9099;149910400.5;60.48;60.01;60.8;60.34;60.43;60.48;2480770;60.42;60.42;;121388883.8;121388883.8;;0;3;SUR;0.17
TQBR;2023-05-17;Совкомфлот;FLOT;8153;152851692.2;60.63;59.65;60.8;60.04;60.21;60.3;2534840;60.32;60.32;;133372773.6;133372773.6;;0;3;SUR;-0.3
TQBR;2023-05-18;Совкомфлот;FLOT;7855;159951820.0;60.44;59.75;60.5;59.98;60.03;60.18;2661220;60.09;60.09;;140073930.9;140073930.9;;0;3;SUR;-0.2
TQBR;2023-05-19;Совкомфлот;FLOT;9620;173512293.7;60.0;59.04;60.07;59.59;59.54;59.87;2908420;59.65;59.65;;156481860.7;156481860.7;;0;3;SUR;-0.52
TQBR;2023-05-22;Совкомфлот;FLOT;7680;109692846.9;60.29;59.89;60.35;60.1;60.12;60.11;1824520;60.1;60.1;;89075609.3;89075609.3;;0;3;SUR;0.4
TQBR;2023-05-23;Совкомфлот;FLOT;16113;380674182.3;60.35;59.66;62.5;60.04;61.07;61.61;6233360;60.0;60.0;;108728836.9;108728836.9;;0;3;SUR;2.5
TQBR;2023-05-24;Совкомфлот;FLOT;25459;622157109.4;61.77;61.51;63.49;62.77;62.54;62.55;9948400;62.53;62.53;;541518950.1;541518950.1;;0;3;SUR;1.53
TQBR;2023-05-25;Совкомфлот;FLOT;15421;291485724.1;63.08;61.0;63.11;62.97;62.55;62.71;4661980;62.48;62.48;;249538612.1;249538612.1;;0;3;SUR;0.26
TQBR;2023-05-26;Совкомфлот;FLOT;82123;2699548089.9;62.89;62.72;68.66;67.57;66.63;67.4;40514530;66.37;66.37;;2270984209.5;2270984209.5;;0;3;SUR;7.48
TQBR;2023-05-29;Совкомфлот;FLOT;102874;3678713773.9;68.25;68.03;76.89;74.89;73.44;76.29;50092080;72.45;72.45;;2652082084.7;2652082084.7;;0;3;SUR;13.19
TQBR;2023-05-30;Совкомфлот;FLOT;113325;3798469797.3;74.03;73.24;79.98;78.95;78.27;78.32;48528270;78.25;78.25;;3462385625.7;3462385625.7;;0;3;SUR;2.66
TQBR;2023-05-31;Совкомфлот;FLOT;33739;962799967.1;78.2;76.75;79.3;78.02;78.06;78.02;12333690;78.04;78.04;;848791719.1;848791719.1;;0;3;SUR;-0.38
TQBR;2023-06-01;Совкомфлот;FLOT;75476;3123308185.9;78.02;78.02;84.68;82.16;81.82;84.1;38173120;80.99;80.99;;2169783714.1;2169783714.1;;0;3;SUR;7.79
TQBR;2023-06-02;Совкомфлот;FLOT;185508;9914553691.8;84.89;84.5;97.97;93.23;91.67;91.6;108086740;91.78;91.78;;8563122924.8;8563122924.8;;0;3;SUR;8.92
TQBR;2023-06-05;Совкомфлот;FLOT;103821;4546086796.6;92.99;86.5;97.0;87.2;91.58;88.05;49624290;92.25;92.25;;3851918980.5;3851918980.5;;0;3;SUR;-3.88
TQBR;2023-06-06;Совкомфлот;FLOT;88102;3725990804.1;88.0;82.78;91.96;89.8;88.07;91.79;42306160;87.51;87.51;;3131803921.5;3131803921.5;;0;3;SUR;4.25
TQBR;2023-06-07;Совкомфлот;FLOT;45087;1713642802.2;92.9;88.22;93.61;90.0;90.66;90.6;18902120;90.65;90.65;;1400715416.3;1400715416.3;;0;3;SUR;-1.3
TQBR;2023-06-08;Совкомфлот;FLOT;44909;1488840931.4;90.35;87.37;90.5;87.9;88.53;87.69;16818290;88.56;88.56;;1224953484.3;1224953484.3;;0;3;SUR;-3.21
TQBR;2023-06-09;Совкомфлот;FLOT;27447;729055751.3;87.69;86.0;88.15;87.5;87.3;87.18;8351090;87.37;87.37;;576433121.0;576433121.0;;0;3;SUR;-0.58
TQBR;2023-06-13;Совкомфлот;FLOT;26859;953188975.6;88.15;87.52;89.44;88.0;88.52;89.07;10768060;88.48;88.48;;786155371.9;786155371.9;;0;3;SUR;2.17
TQBR;2023-06-14;Совкомфлот;FLOT;23959;798325717.0;89.7;87.8;90.9;89.12;89.26;90.9;8943940;88.81;88.81;;474470535.4;474470535.4;;0;3;SUR;2.05
TQBR;2023-06-15;Совкомфлот;FLOT;32222;1304688590.6;91.47;88.75;91.9;89.43;89.74;89.59;14538500;89.73;89.73;;1133478002.5;1133478002.5;;0;3;SUR;-1.44
TQBR;2023-06-16;Совкомфлот;FLOT;28447;990362410.9;89.9;88.01;89.94;89.0;88.72;88.32;11162320;88.85;88.85;;715691704.6;715691704.6;;0;3;SUR;-1.42
TQBR;2023-06-19;Совкомфлот;FLOT;40111;1626532857.8;88.35;87.63;89.67;88.6;88.53;88.12;18372920;88.53;88.53;;1456313307.9;1456313307.9;;0;3;SUR;-0.23
TQBR;2023-06-20;Совкомфлот;FLOT;32475;957421950.4;88.2;84.14;88.47;87.29;87.01;87.21;11003790;87.0;87.0;;899008623.5;899008623.5;;0;3;SUR;-1.03
TQBR;2023-06-21;Совкомфлот;FLOT;39591;1469053299.1;87.21;86.78;90.24;88.48;88.79;89.5;16544950;88.24;88.24;;901504520.8;901504520.8;;0;3;SUR;2.63
TQBR;2023-06-22;Совкомфлот;FLOT;67856;2645926191.9;89.89;89.5;92.8;92.34;91.37;90.65;28956860;91.33;91.33;;2067982817.5;2067982817.5;;0;3;SUR;1.28
TQBR;2023-06-23;Совкомфлот;FLOT;48547;1597022167.2;90.8;86.12;91.8;91.12;89.81;87.84;17781700;90.61;90.61;;957429640.7;957429640.7;;0;3;SUR;-3.1
TQBR;2023-06-26;Совкомфлот;FLOT;35453;1119212376.0;90.08;87.52;90.9;89.83;89.66;89.62;12482540;89.92;89.92;;732524579.4;732524579.4;;0;3;SUR;2.03
TQBR;2023-06-27;Совкомфлот;FLOT;16416;571583522.0;90.14;88.8;90.35;90.02;89.86;89.9;6360660;89.85;89.85;;468381911.4;468381911.4;;0;3;SUR;0.31
TQBR;2023-06-28;Совкомфлот;FLOT;22700;835833337.0;90.09;89.9;91.5;90.54;90.76;91.02;9209290;90.71;90.71;;589320009.6;589320009.6;;0;3;SUR;1.25
TQBR;2023-06-29;Совкомфлот;FLOT;16274;511660737.6;91.49;90.2;91.49;90.69;90.67;90.36;5642980;90.79;90.79;;341307562.0;341307562.0;;0;3;SUR;-0.73
TQBR;2023-06-30;Совкомфлот;FLOT;23892;701071629.3;90.6;89.02;90.8;89.21;89.8;89.65;7806740;89.78;89.78;;516769740.4;516769740.4;;0;3;SUR;-0.79
TQBR;2023-07-03;Совкомфлот;FLOT;38106;1454261020.7;89.77;87.56;91.02;88.77;89.02;88.0;16335470;89.45;89.45;;1007660429.9;1007660429.9;;0;3;SUR;-1.84
TQBR;2023-07-04;Совкомфлот;FLOT;47657;1725708267.2;83.87;83.5;87.4;86.67;85.66;86.55;20145430;85.57;85.57;;1587392181.4;1587392181.4;;0;3;SUR;-1.65
